11.11.2024 12:57:53
Scoring: accuracy
Best score: 0.8655665257287737
best params: OrderedDict({'model__max_depth': 90, 'model__max_features': 'sqrt', 'model__min_samples_leaf': 2, 'model__min_samples_split': 19, 'model__n_estimators': 334})
5      {'model__max_depth': 90, 'model__max_features': 'sqrt', 'model__min_samples_leaf': 4, 'model__min_samples_split': 11, 'model__n_estimators': 560}         0.678417        0.005276               16
8     {'model__max_depth': 20, 'model__max_features': 'sqrt', 'model__min_samples_leaf': 1, 'model__min_samples_split': 16, 'model__n_estimators': 1646}         0.677516        0.004602               17
28     {'model__max_depth': 60, 'model__max_features': 'log2', 'model__min_samples_leaf': 1, 'model__min_samples_split': 3, 'model__n_estimators': 1921}         0.676373        0.005459               18
0     {'model__max_depth': 40, 'model__max_features': 'log2', 'model__min_samples_leaf': 2, 'model__min_samples_split': 17, 'model__n_estimators': 1448}         0.674880        0.004552               19
24     {'model__max_depth': 20, 'model__max_features': 'sqrt', 'model__min_samples_leaf': 5, 'model__min_samples_split': 2, 'model__n_estimators': 2000}         0.673452        0.004993               20
27     {'model__max_depth': 20, 'model__max_features': 'log2', 'model__min_samples_leaf': 1, 'model__min_samples_split': 2, 'model__n_estimators': 1732}         0.673253        0.003852               21
22     {'model__max_depth': 20, 'model__max_features': 'sqrt', 'model__min_samples_leaf': 5, 'model__min_samples_split': 19, 'model__n_estimators': 403}         0.672148        0.004290               22
4      {'model__max_depth': 30, 'model__max_features': 'log2', 'model__min_samples_leaf': 3, 'model__min_samples_split': 14, 'model__n_estimators': 549}         0.670592        0.005887               23
20     {'model__max_depth': 20, 'model__max_features': 'log2', 'model__min_samples_leaf': 1, 'model__min_samples_split': 19, 'model__n_estimators': 100}         0.668996        0.006235               24
7      {'model__max_depth': 40, 'model__max_features': 'log2', 'model__min_samples_leaf': 4, 'model__min_samples_split': 9, 'model__n_estimators': 1296}         0.667532        0.006671               25
26    {'model__max_depth': None, 'model__max_features': 'log2', 'model__min_samples_leaf': 4, 'model__min_samples_split': 2, 'model__n_estimators': 100}         0.665428        0.003380               26
9     {'model__max_depth': 10, 'model__max_features': 'sqrt', 'model__min_samples_leaf': 2, 'model__min_samples_split': 20, 'model__n_estimators': 1447}         0.652891        0.004941               27
21      {'model__max_depth': 10, 'model__max_features': 'sqrt', 'model__min_samples_leaf': 5, 'model__min_samples_split': 2, 'model__n_estimators': 210}         0.650026        0.005391               28
14      {'model__max_depth': 10, 'model__max_features': 'log2', 'model__min_samples_leaf': 3, 'model__min_samples_split': 3, 'model__n_estimators': 453}         0.625855        0.007122               29
29    {'model__max_depth': 10, 'model__max_features': 'log2', 'model__min_samples_leaf': 5, 'model__min_samples_split': 20, 'model__n_estimators': 1930}         0.617663        0.006085               30


